,tr,TrialType,ChoicePred,ChoiceProb,ChoiceUtil,util_gamble,util_safe,p_gamble,p_safe,SafeBet,HighBet,LowBet
39,39,loss,gamble,0.9995547297636892,-2.106497382600654,-2.106497382600654,-3.6497741462219233,0.9995547297636892,0.00044527023631080165,-0.4,0.0,-1.68
40,40,gain,gamble,0.13734825720701316,0.48384165385207406,0.48384165385207406,0.8513399225207846,0.13734825720701316,0.8626517427929868,0.2,0.72,0.0
41,41,mix,safe,0.9996562140433096,0.0,-1.5950294936215887,0.0,0.0003437859566904306,0.9996562140433096,0.0,0.78,-1.5
42,42,loss,gamble,0.9997615479284838,-2.1325801169570515,-2.1325801169570515,-3.8008008660227057,0.9997615479284838,0.0002384520715161989,-0.6,0.0,-1.9
43,43,mix,safe,0.9991277670923931,0.0,-1.4087162920630854,0.0,0.0008722329076069699,0.9991277670923931,0.0,0.41,-0.5
44,44,mix,safe,0.9993178048585412,0.0,-1.4579024763869317,0.0,0.0006821951414589104,0.9993178048585412,0.0,0.96,-0.8
45,45,loss,gamble,0.9996075749882282,-2.2322463480678087,-2.2322463480678087,-3.8008008660227057,0.9996075749882282,0.00039242501177192725,-0.6,0.0,-3.0
46,46,mix,safe,0.9987066962268024,0.0,-1.32985222584782,0.0,0.0012933037731974908,0.9987066962268024,0.0,0.3,-0.3
47,47,mix,safe,0.999511405774888,0.0,-1.524697900967869,0.0,0.0004885942251119936,0.999511405774888,0.0,3.0,-1.5
48,48,loss,gamble,0.9997037253814227,-1.9214871123072805,-1.9214871123072805,-3.5462726022608533,0.9997037253814227,0.0002962746185773876,-0.3,0.0,-0.67
49,49,mix,safe,0.9996135492963267,0.0,-1.5716239436305477,0.0,0.0003864507036734042,0.9996135492963267,0.0,0.33,-1.1
50,50,mix,safe,0.999046892573421,0.0,-1.3909658748207767,0.0,0.0009531074265789261,0.999046892573421,0.0,0.6,-0.5
51,51,gain,safe,0.8616892084344567,0.8865681505652133,0.5206898719962053,0.8865681505652133,0.1383107915655432,0.8616892084344567,0.3,1.5,0.0
52,52,loss,gamble,0.9998233979721616,-1.9214871123072805,-1.9214871123072805,-3.6497741462219233,0.9998233979721616,0.0001766020278383411,-0.4,0.0,-0.67
53,53,loss,gamble,0.9998076022630001,-2.020981293045439,-2.020981293045439,-3.7321319661472296,0.9998076022630001,0.00019239773699987134,-0.5,0.0,-1.11
54,54,gain,safe,0.8822398213871445,0.9330329915368074,0.5302702408070094,0.9330329915368074,0.11776017861285547,0.8822398213871445,0.5,1.8,0.0
55,55,loss,gamble,0.9996302682757655,-1.8248870731109617,-1.8248870731109617,-3.4053596900831384,0.9996302682757655,0.00036973172423444996,-0.2,0.0,-0.4
56,56,loss,gamble,0.9992537032532578,-1.965431554552343,-1.965431554552343,-3.4053596900831384,0.9992537032532578,0.0007462967467422246,-0.2,0.0,-0.84
57,57,mix,safe,0.9994610698019117,0.0,-1.5050770845174608,0.0,0.0005389301980883569,0.9994610698019117,0.0,1.32,-1.1
58,58,loss,gamble,0.9996826712939306,-2.1210809632280374,-2.1210809632280374,-3.7321319661472296,0.9996826712939306,0.00031732870606939064,-0.5,0.0,-1.8
59,59,gain,safe,0.8669654193697317,0.8865681505652133,0.5116901522785812,0.8865681505652133,0.1330345806302682,0.8669654193697317,0.3,1.26,0.0
60,60,gain,gamble,0.11126146541391094,0.4709841296069131,0.4709841296069131,0.8865681505652133,0.11126146541391094,0.8887385345860891,0.3,0.55,0.0
61,61,loss,gamble,0.9994458716656833,-2.0467606091143247,-2.0467606091143247,-3.5462726022608533,0.9994458716656833,0.0005541283343166096,-0.3,0.0,-1.26
62,62,gain,safe,0.8815295553197816,0.8865681505652133,0.48516914811917244,0.8865681505652133,0.11847044468021839,0.8815295553197816,0.3,0.74,0.0
63,63,loss,gamble,0.999583215748002,-1.9897676062163525,-1.9897676062163525,-3.5462726022608533,0.999583215748002,0.000416784251997967,-0.3,0.0,-0.95
64,64,mix,safe,0.9995350977430456,0.0,-1.534643672842495,0.0,0.0004649022569544602,0.9995350977430456,0.0,0.73,-1.1
65,65,loss,gamble,0.9998081645780196,-1.9380379708451154,-1.9380379708451154,-3.6497741462219233,0.9998081645780196,0.00019183542198031536,-0.4,0.0,-0.73
66,66,mix,safe,0.998994461253918,0.0,-1.3802451541420782,0.0,0.0010055387460820658,0.998994461253918,0.0,0.75,-0.5
67,67,gain,safe,0.8983185660060888,0.9502002165056764,0.5144642112724064,0.9502002165056764,0.10168143399391112,0.8983185660060888,0.6,1.33,0.0
68,68,loss,gamble,0.9996639766867458,-1.8057609028948685,-1.8057609028948685,-3.4053596900831384,0.9996639766867458,0.0003360233132541552,-0.2,0.0,-0.36
69,69,gain,safe,0.8946305733326052,0.9330329915368074,0.5052453232613597,0.9330329915368074,0.10536942666739472,0.8946305733326052,0.5,1.11,0.0
70,70,gain,safe,0.9006978511434116,0.9502002165056764,0.5091996880735121,0.9502002165056764,0.09930214885658836,0.9006978511434116,0.6,1.2,0.0
71,71,gain,safe,0.8946995451258855,0.9124435365554808,0.48450949271127886,0.9124435365554808,0.10530045487411457,0.8946995451258855,0.4,0.73,0.0
72,72,loss,gamble,0.99954786502439,-2.1919164527704345,-2.1919164527704345,-3.7321319661472296,0.99954786502439,0.0004521349756100398,-0.5,0.0,-2.5
73,73,gain,safe,0.8727248879266307,0.9330329915368074,0.5479791131926086,0.9330329915368074,0.1272751120733693,0.8727248879266307,0.5,2.5,0.0
74,74,mix,safe,0.9989345830390634,0.0,-1.368664611780839,0.0,0.0010654169609366655,0.9989345830390634,0.0,0.12,-0.3
75,75,loss,gamble,0.9996209630811889,-2.0742745786732963,-2.0742745786732963,-3.6497741462219233,0.9996209630811889,0.00037903691881122336,-0.4,0.0,-1.44
76,76,loss,gamble,0.9997233862427013,-2.093609615989762,-2.093609615989762,-3.7321319661472296,0.9997233862427013,0.0002766137572987856,-0.5,0.0,-1.58
77,77,loss,gamble,0.9998422793161168,-1.9812265301908216,-1.9812265301908216,-3.7321319661472296,0.9998422793161168,0.00015772068388324292,-0.5,0.0,-0.91
78,78,loss,gamble,0.999754429386307,-1.8839365184276524,-1.8839365184276524,-3.5462726022608533,0.999754429386307,0.00024557061369302047,-0.3,0.0,-0.55
79,79,mix,safe,0.9986529366449785,0.0,-1.3216960754067095,0.0,0.0013470633550215518,0.9986529366449785,0.0,0.36,-0.3
80,80,mix,safe,0.9995618096274084,0.0,-1.546483762998084,0.0,0.00043819037259166193,0.9995618096274084,0.0,0.57,-1.1
81,81,gain,gamble,0.09714444728307382,0.5043275047493857,0.5043275047493857,0.9502002165056764,0.09714444728307382,0.9028555527169262,0.6,1.09,0.0
82,82,gain,safe,0.8900431611663799,0.9124435365554808,0.49420712801764377,0.9124435365554808,0.10995683883362006,0.8900431611663799,0.4,0.89,0.0
83,83,mix,safe,0.999409006179127,0.0,-1.4866227654923376,0.0,0.0005909938208731313,0.999409006179127,0.0,0.53,-0.8
84,84,loss,gamble,0.9997906968214798,-2.106497382600654,-2.106497382600654,-3.8008008660227057,0.9997906968214798,0.00020930317852019405,-0.6,0.0,-1.68
85,85,mix,safe,0.9992121391058439,0.0,-1.4290801685057894,0.0,0.0007878608941559758,0.9992121391058439,0.0,0.26,-0.5
86,86,mix,safe,0.9995946475063131,0.0,-1.5620696159886158,0.0,0.0004053524936869272,0.9995946475063131,0.0,1.5,-1.5
87,87,mix,safe,0.9997247008960177,0.0,-1.6394754127022146,0.0,0.00027529910398224594,0.9997247008960177,0.0,0.3,-1.5
88,88,loss,gamble,0.9996764022918384,-2.193663705013352,-2.193663705013352,-3.8008008660227057,0.9996764022918384,0.0003235977081615882,-0.6,0.0,-2.52
89,89,mix,safe,0.9985826474931551,0.0,-1.3115092442967131,0.0,0.0014173525068449865,0.9985826474931551,0.0,0.45,-0.3
90,90,loss,gamble,0.9997560889212079,-2.0684393882587604,-2.0684393882587604,-3.7321319661472296,0.9997560889212079,0.00024391107879207261,-0.5,0.0,-1.4
91,91,loss,gamble,0.9996738999109823,-1.9406765924766898,-1.9406765924766898,-3.5462726022608533,0.9996738999109823,0.0003261000890178014,-0.3,0.0,-0.74
92,92,loss,gamble,0.9997333643711178,-1.9004004330113529,-1.9004004330113529,-3.5462726022608533,0.9997333643711178,0.00026663562888226927,-0.3,0.0,-0.6
93,93,mix,safe,0.9987573989447851,0.0,-1.3378610194823646,0.0,0.0012426010552148846,0.9987573989447851,0.0,0.25,-0.3
94,94,mix,safe,0.9996353867814358,0.0,-1.5832617523389463,0.0,0.00036461321856426794,0.9996353867814358,0.0,0.99,-1.5
95,95,gain,safe,0.8857608502638605,0.9330329915368074,0.5234024039974405,0.9330329915368074,0.11423914973613947,0.8857608502638605,0.5,1.58,0.0
96,96,mix,safe,0.9988155974442138,0.0,-1.3474663398700344,0.0,0.0011844025557861766,0.9988155974442138,0.0,0.2,-0.3
97,97,gain,safe,0.882089065533405,0.8513399225207846,0.4488672254350612,0.8513399225207846,0.11791093446659494,0.882089065533405,0.2,0.34,0.0
98,98,loss,gamble,0.9998542543843095,-1.965431554552343,-1.965431554552343,-3.7321319661472296,0.9998542543843095,0.00014574561569047055,-0.5,0.0,-0.84
99,99,mix,safe,0.9994855123417752,0.0,-1.5143648741653304,0.0,0.0005144876582248427,0.9994855123417752,0.0,1.1,-1.1
100,100,loss,gamble,0.9997754153149933,-1.8660659830736148,-1.8660659830736148,-3.5462726022608533,0.9997754153149933,0.00022458468500680378,-0.3,0.0,-0.5
101,101,loss,gamble,0.9991130179619233,-2.0,-2.0,-3.4053596900831384,0.9991130179619233,0.0008869820380767088,-0.2,0.0,-1.0
102,102,mix,safe,0.9994289053369005,0.0,-1.4934768638973104,0.0,0.0005710946630995111,0.9994289053369005,0.0,1.65,-1.1
103,103,mix,safe,0.9995874793795495,0.0,-1.558562351747504,0.0,0.0004125206204505112,0.9995874793795495,0.0,0.44,-1.1
104,104,gain,safe,0.86640974714267,0.8513399225207846,0.4774237935204091,0.8513399225207846,0.13359025285732998,0.86640974714267,0.2,0.63,0.0
105,105,gain,safe,0.8807444119565324,0.8513399225207846,0.4514402257237171,0.8513399225207846,0.11925558804346761,0.8807444119565324,0.2,0.36,0.0
106,106,gain,safe,0.8992239871156927,0.9330329915368074,0.4953066325477054,0.9330329915368074,0.10077601288430721,0.8992239871156927,0.5,0.91,0.0
107,107,mix,safe,0.9994734073835307,0.0,-1.509711320164456,0.0,0.0005265926164692699,0.9994734073835307,0.0,0.32,-0.8
108,108,mix,safe,0.9988698775041355,0.0,-1.3568596974294902,0.0,0.0011301224958644197,0.9988698775041355,0.0,0.16,-0.3
109,109,loss,gamble,0.9995261307131674,-2.0154515904853496,-2.0154515904853496,-3.5462726022608533,0.9995261307131674,0.0004738692868324799,-0.3,0.0,-1.08
110,110,loss,gamble,0.9998358753311158,-2.0578568450896255,-2.0578568450896255,-3.8008008660227057,0.9998358753311158,0.00016412466888423595,-0.6,0.0,-1.33
111,111,mix,safe,0.9989939066229564,0.0,-1.3801347583321153,0.0,0.0010060933770435656,0.9989939066229564,0.0,0.09,-0.3
112,112,loss,gamble,0.9993366641449511,-2.0827594879848212,-2.0827594879848212,-3.5462726022608533,0.9993366641449511,0.0006633358550489242,-0.3,0.0,-1.5
113,113,loss,gamble,0.9997671139043905,-1.976828512070575,-1.976828512070575,-3.6497741462219233,0.9997671139043905,0.00023288609560953265,-0.4,0.0,-0.89
114,114,gain,safe,0.8766079473098898,0.9502002165056764,0.5580615870169522,0.9502002165056764,0.12339205269011012,0.8766079473098898,0.6,3.0,0.0
115,115,gain,safe,0.869611933095485,0.8513399225207846,0.4718335376433697,0.8513399225207846,0.13038806690451502,0.869611933095485,0.2,0.56,0.0
116,116,loss,gamble,0.999741127507438,-1.9979909425835,-1.9979909425835,-3.6497741462219233,0.999741127507438,0.0002588724925619876,-0.4,0.0,-0.99
117,117,gain,safe,0.8919488952833544,0.9330329915368074,0.5108720852107191,0.9330329915368074,0.10805110471664563,0.8919488952833544,0.5,1.24,0.0
118,118,loss,gamble,0.999790283257798,-1.955865537085857,-1.955865537085857,-3.6497741462219233,0.999790283257798,0.00020971674220206086,-0.4,0.0,-0.8
119,119,gain,safe,0.887427463556489,0.9124435365554808,0.499497735645875,0.9124435365554808,0.11257253644351102,0.887427463556489,0.4,0.99,0.0
120,120,gain,safe,0.8778929301212027,0.9330329915368074,0.5385077201521816,0.9330329915368074,0.12210706987879731,0.8778929301212027,0.5,2.1,0.0
121,121,gain,safe,0.9009991175525638,0.9330329915368074,0.49135788863808577,0.9330329915368074,0.09900088244743624,0.9009991175525638,0.5,0.84,0.0
122,122,mix,safe,0.999505672359295,0.0,-1.5223635140937457,0.0,0.0004943276407049257,0.999505672359295,0.0,0.24,-0.8
123,123,mix,safe,0.9990868961678477,0.0,-1.3995494873052112,0.0,0.0009131038321522544,0.9990868961678477,0.0,0.5,-0.5
124,124,gain,safe,0.8725968445623172,0.8513399225207846,0.4665164957684037,0.8513399225207846,0.12740315543768269,0.8725968445623172,0.2,0.5,0.0
125,125,mix,safe,0.9990694040618563,0.0,-1.3957508708246347,0.0,0.0009305959381438391,0.9990694040618563,0.0,0.06,-0.3
126,126,mix,safe,0.9996982657622654,0.0,-1.621132431151108,0.0,0.00030173423773473143,0.9996982657622654,0.0,0.45,-1.5
127,127,mix,safe,0.9995464469530203,0.0,-1.5395889333849206,0.0,0.00045355304697974603,0.9995464469530203,0.0,0.16,-0.8
128,128,gain,safe,0.8966328070203645,0.9124435365554808,0.48037177807682013,0.9124435365554808,0.1033671929796355,0.8966328070203645,0.4,0.67,0.0
129,129,gain,gamble,0.10292259435344661,0.5,0.5,0.9330329915368074,0.10292259435344661,0.8970774056465535,0.5,1.0,0.0
130,130,gain,gamble,0.11109390924615856,0.5171098470646901,0.5171098470646901,0.9330329915368074,0.11109390924615856,0.8889060907538414,0.5,1.4,0.0
131,131,gain,gamble,0.14720417204910594,0.5,0.5,0.8513399225207846,0.14720417204910594,0.8527958279508941,0.2,1.0,0.0
132,132,loss,gamble,0.9997263718109041,-2.1601075297087626,-2.1601075297087626,-3.8008008660227057,0.9997263718109041,0.00027362818909590857,-0.6,0.0,-2.16
133,133,loss,gamble,0.9998758690108565,-2.0019910565899472,-2.0019910565899472,-3.8008008660227057,0.9998758690108565,0.00012413098914360184,-0.6,0.0,-1.01
134,134,mix,safe,0.9992784083041354,0.0,-1.446665849012345,0.0,0.0007215916958646431,0.9992784083041354,0.0,1.2,-0.8
135,135,gain,safe,0.8679305783228606,0.9124435365554808,0.5358867312681466,0.9124435365554808,0.13206942167713942,0.8679305783228606,0.4,2.0,0.0
136,136,gain,safe,0.9045221285822633,0.9502002165056764,0.5004977641474868,0.9502002165056764,0.0954778714177367,0.9045221285822633,0.6,1.01,0.0
137,137,gain,safe,0.858137999729666,0.8513399225207846,0.49135788863808577,0.8513399225207846,0.14186200027033402,0.858137999729666,0.2,0.84,0.0
138,138,gain,safe,0.8782595996228182,0.8865681505652133,0.49135788863808577,0.8865681505652133,0.12174040037718184,0.8782595996228182,0.3,0.84,0.0
139,139,mix,safe,0.9993774587717406,0.0,-1.4762155933190275,0.0,0.0006225412282595861,0.9993774587717406,0.0,0.66,-0.8
140,140,gain,safe,0.8842926970185592,0.9124435365554808,0.5056986643807828,0.9124435365554808,0.11570730298144084,0.8842926970185592,0.4,1.12,0.0
141,141,loss,gamble,0.9998267600769271,-2.0,-2.0,-3.7321319661472296,0.9998267600769271,0.0001732399230729439,-0.5,0.0,-1.0
142,142,loss,gamble,0.9998659889441619,-2.017310018997543,-2.017310018997543,-3.8008008660227057,0.9998659889441619,0.0001340110558381541,-0.6,0.0,-1.09
143,143,mix,safe,0.9996772458612396,0.0,-1.6076593797319831,0.0,0.00032275413876033457,0.9996772458612396,0.0,0.6,-1.5
144,144,loss,gamble,0.9994948388074125,-1.8873341505734789,-1.8873341505734789,-3.4053596900831384,0.9994948388074125,0.0005051611925874378,-0.2,0.0,-0.56
145,145,loss,gamble,0.9996696632855303,-2.0467606091143247,-2.0467606091143247,-3.6497741462219233,0.9996696632855303,0.00033033671446978756,-0.4,0.0,-1.26
146,146,mix,safe,0.9993833994459482,0.0,-1.4781344706446027,0.0,0.0006166005540516405,0.9993833994459482,0.0,2.2,-1.1
147,147,gain,safe,0.8749694916843977,0.8865681505652133,0.49744190155408813,0.8865681505652133,0.12503050831560225,0.8749694916843977,0.3,0.95,0.0
148,148,gain,safe,0.8714147873002431,0.8865681505652133,0.5038628976213374,0.8865681505652133,0.12858521269975684,0.8714147873002431,0.3,1.08,0.0
149,149,loss,gamble,0.9995457772588567,-1.8660659830736148,-1.8660659830736148,-3.4053596900831384,0.9995457772588567,0.00045422274114315125,-0.2,0.0,-0.5
